view_id,source_media_id,source_timestamp,view_label,source_frame_path,crop_path,pose_estimate,blur_quality,exposure_quality,occlusion_quality,face_visibility_quality,review_status,production_status
VIEW_ART_GFM_MEDIA_FC26_0C758EB69716_TIMESTAMPED_FRAME_000005p000_20DBCCED,GFM_MEDIA_FC26_0C758EB69716,00:00:05.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/fc26/GFM_MEDIA_FC26_0C758EB69716/frames/GFM_MEDIA_FC26_0C758EB69716_FRAME_000005p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_FC26_0C758EB69716_TIMESTAMPED_FRAME_000010p000_BB49309C,GFM_MEDIA_FC26_0C758EB69716,00:00:10.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/fc26/GFM_MEDIA_FC26_0C758EB69716/frames/GFM_MEDIA_FC26_0C758EB69716_FRAME_000010p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_FC26_0C758EB69716_TIMESTAMPED_FRAME_000015p000_96983463,GFM_MEDIA_FC26_0C758EB69716,00:00:15.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/fc26/GFM_MEDIA_FC26_0C758EB69716/frames/GFM_MEDIA_FC26_0C758EB69716_FRAME_000015p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_FC26_0C758EB69716_TIMESTAMPED_FRAME_000020p000_254CD7A5,GFM_MEDIA_FC26_0C758EB69716,00:00:20.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/fc26/GFM_MEDIA_FC26_0C758EB69716/frames/GFM_MEDIA_FC26_0C758EB69716_FRAME_000020p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_FC26_0C758EB69716_TIMESTAMPED_FRAME_000025p000_8CF8AA65,GFM_MEDIA_FC26_0C758EB69716,00:00:25.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/fc26/GFM_MEDIA_FC26_0C758EB69716/frames/GFM_MEDIA_FC26_0C758EB69716_FRAME_000025p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_FC26_0C758EB69716_TIMESTAMPED_FRAME_000030p000_D691143E,GFM_MEDIA_FC26_0C758EB69716,00:00:30.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/fc26/GFM_MEDIA_FC26_0C758EB69716/frames/GFM_MEDIA_FC26_0C758EB69716_FRAME_000030p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_FC26_0C758EB69716_TIMESTAMPED_FRAME_000040p000_00D2C422,GFM_MEDIA_FC26_0C758EB69716,00:00:40.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/fc26/GFM_MEDIA_FC26_0C758EB69716/frames/GFM_MEDIA_FC26_0C758EB69716_FRAME_000040p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_FC26_0C758EB69716_TIMESTAMPED_FRAME_000045p000_8D4C26FC,GFM_MEDIA_FC26_0C758EB69716,00:00:45.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/fc26/GFM_MEDIA_FC26_0C758EB69716/frames/GFM_MEDIA_FC26_0C758EB69716_FRAME_000045p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_FC26_0C758EB69716_TIMESTAMPED_FRAME_000050p000_889EA3FE,GFM_MEDIA_FC26_0C758EB69716,00:00:50.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/fc26/GFM_MEDIA_FC26_0C758EB69716/frames/GFM_MEDIA_FC26_0C758EB69716_FRAME_000050p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_FC26_0C758EB69716_TIMESTAMPED_FRAME_000055p000_63FF60D5,GFM_MEDIA_FC26_0C758EB69716,00:00:55.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/fc26/GFM_MEDIA_FC26_0C758EB69716/frames/GFM_MEDIA_FC26_0C758EB69716_FRAME_000055p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_FC26_0C758EB69716_TIMESTAMPED_FRAME_000100p000_67ABF1BF,GFM_MEDIA_FC26_0C758EB69716,00:01:00.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/fc26/GFM_MEDIA_FC26_0C758EB69716/frames/GFM_MEDIA_FC26_0C758EB69716_FRAME_000100p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_FC26_0C758EB69716_TIMESTAMPED_FRAME_000105p000_48E7B122,GFM_MEDIA_FC26_0C758EB69716,00:01:05.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/fc26/GFM_MEDIA_FC26_0C758EB69716/frames/GFM_MEDIA_FC26_0C758EB69716_FRAME_000105p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_FC26_0C758EB69716_TIMESTAMPED_FRAME_000110p000_B1D001BE,GFM_MEDIA_FC26_0C758EB69716,00:01:10.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/fc26/GFM_MEDIA_FC26_0C758EB69716/frames/GFM_MEDIA_FC26_0C758EB69716_FRAME_000110p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_FC26_0C758EB69716_TIMESTAMPED_FRAME_000115p000_B0411B4D,GFM_MEDIA_FC26_0C758EB69716,00:01:15.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/fc26/GFM_MEDIA_FC26_0C758EB69716/frames/GFM_MEDIA_FC26_0C758EB69716_FRAME_000115p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_FC26_0C758EB69716_TIMESTAMPED_FRAME_000120p000_D3054394,GFM_MEDIA_FC26_0C758EB69716,00:01:20.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/fc26/GFM_MEDIA_FC26_0C758EB69716/frames/GFM_MEDIA_FC26_0C758EB69716_FRAME_000120p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_FC26_0C758EB69716_TIMESTAMPED_FRAME_000125p000_4D863673,GFM_MEDIA_FC26_0C758EB69716,00:01:25.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/fc26/GFM_MEDIA_FC26_0C758EB69716/frames/GFM_MEDIA_FC26_0C758EB69716_FRAME_000125p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_FC26_0C758EB69716_TIMESTAMPED_FRAME_000130p000_B0F46F36,GFM_MEDIA_FC26_0C758EB69716,00:01:30.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/fc26/GFM_MEDIA_FC26_0C758EB69716/frames/GFM_MEDIA_FC26_0C758EB69716_FRAME_000130p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_FC26_0C758EB69716_TIMESTAMPED_FRAME_000140p000_3015D5C7,GFM_MEDIA_FC26_0C758EB69716,00:01:40.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/fc26/GFM_MEDIA_FC26_0C758EB69716/frames/GFM_MEDIA_FC26_0C758EB69716_FRAME_000140p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_FC26_0C758EB69716_TIMESTAMPED_FRAME_000145p000_76452972,GFM_MEDIA_FC26_0C758EB69716,00:01:45.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/fc26/GFM_MEDIA_FC26_0C758EB69716/frames/GFM_MEDIA_FC26_0C758EB69716_FRAME_000145p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_FC26_0C758EB69716_TIMESTAMPED_FRAME_000150p000_84BD07E3,GFM_MEDIA_FC26_0C758EB69716,00:01:50.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/fc26/GFM_MEDIA_FC26_0C758EB69716/frames/GFM_MEDIA_FC26_0C758EB69716_FRAME_000150p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_FC26_0C758EB69716_TIMESTAMPED_FRAME_000155p000_3A3D218D,GFM_MEDIA_FC26_0C758EB69716,00:01:55.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/fc26/GFM_MEDIA_FC26_0C758EB69716/frames/GFM_MEDIA_FC26_0C758EB69716_FRAME_000155p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_FC26_0C758EB69716_TIMESTAMPED_FRAME_000200p000_3136CE04,GFM_MEDIA_FC26_0C758EB69716,00:02:00.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/fc26/GFM_MEDIA_FC26_0C758EB69716/frames/GFM_MEDIA_FC26_0C758EB69716_FRAME_000200p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_FC26_0C758EB69716_TIMESTAMPED_FRAME_000205p000_AC0BF848,GFM_MEDIA_FC26_0C758EB69716,00:02:05.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/fc26/GFM_MEDIA_FC26_0C758EB69716/frames/GFM_MEDIA_FC26_0C758EB69716_FRAME_000205p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_FC26_0C758EB69716_TIMESTAMPED_FRAME_000210p000_08045600,GFM_MEDIA_FC26_0C758EB69716,00:02:10.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/fc26/GFM_MEDIA_FC26_0C758EB69716/frames/GFM_MEDIA_FC26_0C758EB69716_FRAME_000210p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_FC26_0C758EB69716_TIMESTAMPED_FRAME_000215p000_C4E57F5D,GFM_MEDIA_FC26_0C758EB69716,00:02:15.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/fc26/GFM_MEDIA_FC26_0C758EB69716/frames/GFM_MEDIA_FC26_0C758EB69716_FRAME_000215p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_FC26_0C758EB69716_TIMESTAMPED_FRAME_000220p000_A18C443E,GFM_MEDIA_FC26_0C758EB69716,00:02:20.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/fc26/GFM_MEDIA_FC26_0C758EB69716/frames/GFM_MEDIA_FC26_0C758EB69716_FRAME_000220p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_FC26_0C758EB69716_TIMESTAMPED_FRAME_000225p000_01390227,GFM_MEDIA_FC26_0C758EB69716,00:02:25.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/fc26/GFM_MEDIA_FC26_0C758EB69716/frames/GFM_MEDIA_FC26_0C758EB69716_FRAME_000225p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_FC26_0C758EB69716_TIMESTAMPED_FRAME_000230p000_66FA53D6,GFM_MEDIA_FC26_0C758EB69716,00:02:30.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/fc26/GFM_MEDIA_FC26_0C758EB69716/frames/GFM_MEDIA_FC26_0C758EB69716_FRAME_000230p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_FC26_0C758EB69716_TIMESTAMPED_FRAME_000235p000_35A1F53A,GFM_MEDIA_FC26_0C758EB69716,00:02:35.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/fc26/GFM_MEDIA_FC26_0C758EB69716/frames/GFM_MEDIA_FC26_0C758EB69716_FRAME_000235p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_FC26_0C758EB69716_TIMESTAMPED_FRAME_000245p000_24FED099,GFM_MEDIA_FC26_0C758EB69716,00:02:45.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/fc26/GFM_MEDIA_FC26_0C758EB69716/frames/GFM_MEDIA_FC26_0C758EB69716_FRAME_000245p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_FC26_0C758EB69716_TIMESTAMPED_FRAME_000250p000_18B65ED8,GFM_MEDIA_FC26_0C758EB69716,00:02:50.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/fc26/GFM_MEDIA_FC26_0C758EB69716/frames/GFM_MEDIA_FC26_0C758EB69716_FRAME_000250p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_FC26_0C758EB69716_TIMESTAMPED_FRAME_000300p000_98E9A844,GFM_MEDIA_FC26_0C758EB69716,00:03:00.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/fc26/GFM_MEDIA_FC26_0C758EB69716/frames/GFM_MEDIA_FC26_0C758EB69716_FRAME_000300p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_FC26_0C758EB69716_TIMESTAMPED_FRAME_000310p000_823EE5FB,GFM_MEDIA_FC26_0C758EB69716,00:03:10.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/fc26/GFM_MEDIA_FC26_0C758EB69716/frames/GFM_MEDIA_FC26_0C758EB69716_FRAME_000310p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_FC26_0C758EB69716_TIMESTAMPED_FRAME_000315p000_A41AA995,GFM_MEDIA_FC26_0C758EB69716,00:03:15.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/fc26/GFM_MEDIA_FC26_0C758EB69716/frames/GFM_MEDIA_FC26_0C758EB69716_FRAME_000315p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_FC26_0C758EB69716_TIMESTAMPED_FRAME_000320p000_629C5A1A,GFM_MEDIA_FC26_0C758EB69716,00:03:20.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/fc26/GFM_MEDIA_FC26_0C758EB69716/frames/GFM_MEDIA_FC26_0C758EB69716_FRAME_000320p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_FC26_0C758EB69716_TIMESTAMPED_FRAME_000325p000_1D340EBB,GFM_MEDIA_FC26_0C758EB69716,00:03:25.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/fc26/GFM_MEDIA_FC26_0C758EB69716/frames/GFM_MEDIA_FC26_0C758EB69716_FRAME_000325p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_FC26_0C758EB69716_TIMESTAMPED_FRAME_000330p000_4BC9C7E0,GFM_MEDIA_FC26_0C758EB69716,00:03:30.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/fc26/GFM_MEDIA_FC26_0C758EB69716/frames/GFM_MEDIA_FC26_0C758EB69716_FRAME_000330p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_FC26_0C758EB69716_TIMESTAMPED_FRAME_000335p000_ACC02147,GFM_MEDIA_FC26_0C758EB69716,00:03:35.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/fc26/GFM_MEDIA_FC26_0C758EB69716/frames/GFM_MEDIA_FC26_0C758EB69716_FRAME_000335p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_FC26_0C758EB69716_TIMESTAMPED_FRAME_000340p000_C0DD08F8,GFM_MEDIA_FC26_0C758EB69716,00:03:40.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/fc26/GFM_MEDIA_FC26_0C758EB69716/frames/GFM_MEDIA_FC26_0C758EB69716_FRAME_000340p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_FC26_0C758EB69716_TIMESTAMPED_FRAME_000345p000_11E33DC1,GFM_MEDIA_FC26_0C758EB69716,00:03:45.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/fc26/GFM_MEDIA_FC26_0C758EB69716/frames/GFM_MEDIA_FC26_0C758EB69716_FRAME_000345p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_FC26_0C758EB69716_TIMESTAMPED_FRAME_000350p000_662A782D,GFM_MEDIA_FC26_0C758EB69716,00:03:50.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/fc26/GFM_MEDIA_FC26_0C758EB69716/frames/GFM_MEDIA_FC26_0C758EB69716_FRAME_000350p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_FC26_0C758EB69716_TIMESTAMPED_FRAME_000355p190_7394CCE4,GFM_MEDIA_FC26_0C758EB69716,00:03:55.190,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/fc26/GFM_MEDIA_FC26_0C758EB69716/frames/GFM_MEDIA_FC26_0C758EB69716_FRAME_000355p190.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_CF27_BDD75F0CE953_TIMESTAMPED_FRAME_000000p000_AE8BEB94,GFM_MEDIA_CF27_BDD75F0CE953,00:00:00.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/cf27/GFM_MEDIA_CF27_BDD75F0CE953/frames/GFM_MEDIA_CF27_BDD75F0CE953_FRAME_000000p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_CF27_BDD75F0CE953_TIMESTAMPED_FRAME_000005p000_D7E93623,GFM_MEDIA_CF27_BDD75F0CE953,00:00:05.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/cf27/GFM_MEDIA_CF27_BDD75F0CE953/frames/GFM_MEDIA_CF27_BDD75F0CE953_FRAME_000005p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_CF27_BDD75F0CE953_TIMESTAMPED_FRAME_000030p000_78F515BD,GFM_MEDIA_CF27_BDD75F0CE953,00:00:30.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/cf27/GFM_MEDIA_CF27_BDD75F0CE953/frames/GFM_MEDIA_CF27_BDD75F0CE953_FRAME_000030p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_CF27_BDD75F0CE953_TIMESTAMPED_FRAME_000100p000_229D3A08,GFM_MEDIA_CF27_BDD75F0CE953,00:01:00.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/cf27/GFM_MEDIA_CF27_BDD75F0CE953/frames/GFM_MEDIA_CF27_BDD75F0CE953_FRAME_000100p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_CF27_BDD75F0CE953_TIMESTAMPED_FRAME_000105p000_4E3E7B35,GFM_MEDIA_CF27_BDD75F0CE953,00:01:05.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/cf27/GFM_MEDIA_CF27_BDD75F0CE953/frames/GFM_MEDIA_CF27_BDD75F0CE953_FRAME_000105p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_CF27_BDD75F0CE953_TIMESTAMPED_FRAME_000130p000_95F04EF7,GFM_MEDIA_CF27_BDD75F0CE953,00:01:30.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/cf27/GFM_MEDIA_CF27_BDD75F0CE953/frames/GFM_MEDIA_CF27_BDD75F0CE953_FRAME_000130p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_CF27_BDD75F0CE953_TIMESTAMPED_FRAME_000200p000_04B8DFF3,GFM_MEDIA_CF27_BDD75F0CE953,00:02:00.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/cf27/GFM_MEDIA_CF27_BDD75F0CE953/frames/GFM_MEDIA_CF27_BDD75F0CE953_FRAME_000200p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_CF27_BDD75F0CE953_TIMESTAMPED_FRAME_000225p000_3F22358B,GFM_MEDIA_CF27_BDD75F0CE953,00:02:25.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/cf27/GFM_MEDIA_CF27_BDD75F0CE953/frames/GFM_MEDIA_CF27_BDD75F0CE953_FRAME_000225p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
